session_pitch,time,rear_ankle_angle_x,rear_ankle_angle_y,rear_ankle_angle_z,elbow_angle_x,elbow_angle_y,elbow_angle_z,rear_hip_angle_x,rear_hip_angle_y,rear_hip_angle_z,rear_knee_angle_x,rear_knee_angle_y,rear_knee_angle_z,shoulder_angle_x,shoulder_angle_y,shoulder_angle_z,wrist_angle_x,wrist_angle_y,wrist_angle_z,pelvis_angle_x,pelvis_angle_y,pelvis_angle_z,lead_ankle_angle_x,lead_ankle_angle_y,lead_ankle_angle_z,glove_elbow_angle_x,glove_elbow_angle_y,glove_elbow_angle_z,lead_hip_angle_x,lead_hip_angle_y,lead_hip_angle_z,lead_knee_angle_x,lead_knee_angle_y,lead_knee_angle_z,glove_shoulder_angle_x,glove_shoulder_angle_y,glove_shoulder_angle_z,glove_wrist_angle_x,glove_wrist_angle_y,glove_wrist_angle_z,torso_angle_x,torso_angle_y,torso_angle_z,torso_pelvis_angle_x,torso_pelvis_angle_y,torso_pelvis_angle_z,pkh_time,fp_10_time,fp_100_time,MER_time,BR_time,MIR_time
1031_2,0.1139,105.3044,19.5056,3.2968,97.4411,0,38.503,-30.2694,-2.2197,12.8692,34.5255,0,0,9.6815,22.0672,-50.7056,22.8476,3.4358,0,9.6546,-1.4684,23.829,105.0742,11.6483,4.5802,94.6777,0,15.1029,-7.3728,-10.2538,10.0785,14.1072,0,0,2.42,18.8754,-42.6908,5.3887,-2.5337,0,3.3993,-2.3246,21.9417,6.3333,-0.9652,1.8329,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1167,105.2533,19.4539,3.2356,97.4626,0,38.4738,-30.3321,-2.2702,12.8301,34.8359,0,0,9.6402,22.0296,-50.6219,22.7726,3.3186,0,9.6392,-1.4454,23.6466,105.2328,11.9336,4.5178,94.7559,0,15.1169,-7.4451,-10.2621,9.9504,14.3589,0,0,2.4606,18.89,-42.6871,5.4983,-2.5718,0,3.3884,-2.2804,21.7785,6.3266,-0.9427,1.8152,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1194,105.1835,19.3886,3.1567,97.4845,0,38.4765,-30.3861,-2.325,12.7748,35.1356,0,0,9.6108,21.991,-50.5502,22.7151,3.2236,0,9.6193,-1.4235,23.4577,105.3948,12.2227,4.4461,94.8335,0,15.1226,-7.5171,-10.2702,9.823,14.6222,0,0,2.503,18.9063,-42.6857,5.6079,-2.6237,0,3.3751,-2.2347,21.6132,6.3175,-0.9172,1.7932,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1222,105.0993,19.3112,3.0616,97.5061,0,38.5139,-30.4307,-2.3845,12.7024,35.4209,0,0,9.5903,21.952,-50.4891,22.6836,3.1541,0,9.595,-1.4026,23.2623,105.5599,12.5151,4.3625,94.9108,0,15.1196,-7.5895,-10.2773,9.6967,14.8974,0,0,2.5474,18.924,-42.6868,5.7201,-2.6864,0,3.3595,-2.1877,21.4455,6.3061,-0.8891,1.7674,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.125,105.0057,19.2245,2.953,97.5265,0,38.5864,-30.4652,-2.4486,12.6127,35.688,0,0,9.5751,21.9129,-50.436,22.684,3.1112,0,9.5663,-1.3826,23.0605,105.7279,12.8102,4.2653,94.9881,0,15.1083,-7.6624,-10.2829,9.5717,15.1853,0,0,2.5934,18.9427,-42.6902,5.8367,-2.756,0,3.3416,-2.1397,21.2752,6.2926,-0.8588,1.7379,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1278,104.9072,19.1317,2.8348,97.5447,0,38.6924,-30.4892,-2.5178,12.5056,35.9333,0,0,9.5611,21.874,-50.3877,22.7188,3.0938,0,9.5333,-1.3635,22.8525,105.8982,13.108,4.1542,95.0652,0,15.09,-7.7365,-10.287,9.448,15.4861,0,0,2.6406,18.9622,-42.6949,5.9582,-2.828,0,3.3214,-2.0908,21.1021,6.277,-0.8265,1.705,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1306,104.8081,19.0369,2.7117,97.5598,0,38.8281,-30.5023,-2.5923,12.3816,36.1536,0,0,9.5446,21.8351,-50.3405,22.7875,3.0987,0,9.4963,-1.3452,22.6383,106.0704,13.4084,4.0298,95.1422,0,15.0663,-7.8121,-10.2896,9.3256,15.8005,0,0,2.6885,18.9819,-42.6997,6.0847,-2.898,0,3.299,-2.0412,20.9262,6.2594,-0.7925,1.669,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1333,104.7118,18.9443,2.589,97.5712,0,38.9882,-30.5039,-2.6724,12.241,36.346,0,0,9.5224,21.7962,-50.2908,22.8862,3.1214,0,9.4553,-1.3276,22.4182,106.2436,13.7113,3.8939,95.2189,0,15.0392,-7.8896,-10.2911,9.2041,16.1287,0,0,2.7364,19.0017,-42.7033,6.2152,-2.9619,0,3.2745,-1.991,20.7473,6.2399,-0.7568,1.6301,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1361,104.6209,18.858,2.4722,97.5784,0,39.1666,-30.4937,-2.7586,12.0846,36.5083,0,0,9.4922,21.7569,-50.2354,23.0089,3.1561,0,9.4103,-1.3108,22.1924,106.417,14.017,3.7492,95.2953,0,15.0106,-7.9692,-10.2917,9.0834,16.471,0,0,2.7835,19.0213,-42.7041,6.3483,-3.0161,0,3.2478,-1.9402,20.5654,6.2186,-0.7197,1.5885,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1389,104.537,18.7819,2.3668,97.5815,0,39.3563,-30.4714,-2.8512,11.9129,36.6389,0,0,9.4525,21.7167,-50.1721,23.1475,3.1968,0,9.3615,-1.2947,21.9612,106.5893,14.3257,3.5988,95.3711,0,14.9824,-8.0512,-10.2919,8.9633,16.8277,0,0,2.8293,19.0404,-42.7006,6.4821,-3.0582,0,3.2189,-1.8888,20.3805,6.1957,-0.6812,1.5447,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1417,104.4605,18.7193,2.2777,97.5806,0,39.5508,-30.4365,-2.9507,11.7267,36.7369,0,0,9.4032,21.6753,-50.0993,23.2928,3.238,0,9.309,-1.279,21.7248,106.7594,14.6377,3.4466,95.4462,0,14.9557,-8.1358,-10.2919,8.8436,17.1988,0,0,2.8731,19.0592,-42.6914,6.6143,-3.0868,0,3.1877,-1.8366,20.1926,6.1713,-0.6413,1.4986,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1444,104.3914,18.6729,2.2088,97.5767,0,39.7442,-30.3887,-3.0574,11.5263,36.8022,0,0,9.3448,21.6323,-50.0165,23.4356,3.2753,0,9.2527,-1.2636,21.4836,106.9258,14.9531,3.2964,95.5206,0,14.9314,-8.2231,-10.2917,8.7243,17.5846,0,0,2.9144,19.0777,-42.6755,6.7427,-3.1018,0,3.1543,-1.7836,20.0019,6.1453,-0.6001,1.4506,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1472,104.3287,18.6442,2.1633,97.5705,0,39.9317,-30.3277,-3.1717,11.3121,36.8356,0,0,9.2789,21.5875,-49.9239,23.567,3.3057,0,9.1926,-1.2482,21.238,107.0871,15.2718,3.1518,95.5942,0,14.9099,-8.3133,-10.2912,8.6057,17.9851,0,0,2.9528,19.096,-42.6522,6.865,-3.1043,0,3.1185,-1.7296,19.8086,6.118,-0.5578,1.4009,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.15,104.2714,18.634,2.143,97.5633,0,40.1101,-30.2532,-3.294,11.0844,36.8385,0,0,9.2073,21.5408,-49.8226,23.6797,3.3282,0,9.1287,-1.2326,20.9883,107.2417,15.5938,3.0164,95.667,0,14.8909,-8.4065,-10.29,8.4882,18.4008,0,0,2.9878,19.1145,-42.6208,6.9793,-3.0963,0,3.0802,-1.6743,19.6127,6.0894,-0.5144,1.3496,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1528,104.2185,18.6422,2.1482,97.5563,0,40.2779,-30.165,-3.4245,10.8432,36.8133,0,0,9.1322,21.4922,-49.7138,23.7681,3.343,0,9.0609,-1.2163,20.7349,107.3883,15.9186,2.8931,95.7392,0,14.8738,-8.5029,-10.2876,8.3723,18.8319,0,0,3.019,19.1334,-42.5813,7.084,-3.0807,0,3.0394,-1.6175,19.4146,6.0594,-0.4702,1.297,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1556,104.1694,18.6674,2.1783,97.5508,0,40.4347,-30.0631,-3.5633,10.5889,36.7627,0,0,9.0557,21.4417,-49.5992,23.8286,3.3522,0,8.9891,-1.1988,20.4783,107.5254,16.2453,2.784,95.811,0,14.8576,-8.603,-10.283,8.2589,19.2791,0,0,3.0461,19.1531,-42.5336,7.1778,-3.0603,0,2.9961,-1.5591,19.2144,6.0281,-0.4254,1.2432,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1583,104.1238,18.7078,2.2313,97.5478,0,40.5815,-29.9474,-3.7105,10.3215,36.6902,0,0,8.9796,21.3897,-49.4804,23.8599,3.3583,0,8.9133,-1.1798,20.2189,107.652,16.5729,2.6908,95.8826,0,14.8414,-8.707,-10.2754,8.1491,19.7432,0,0,3.0686,19.174,-42.4778,7.26,-3.0381,0,2.9501,-1.4989,19.0124,5.9954,-0.3803,1.1883,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1611,104.0823,18.7608,2.3042,97.5483,0,40.7203,-29.8182,-3.8659,10.0412,36.5995,0,0,8.9051,21.3364,-49.3589,23.8628,3.3642,0,8.8335,-1.1589,19.9571,107.7672,16.9,2.6141,95.9546,0,14.8241,-8.8157,-10.2636,8.0441,20.2252,0,0,3.0862,19.1962,-42.4142,7.3302,-3.0168,0,2.9016,-1.4367,18.8089,5.9613,-0.3354,1.1324,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1639,104.046,18.8232,2.3933,97.5527,0,40.8532,-29.6758,-4.0293,9.7486,36.4941,0,0,8.833,21.2822,-49.2355,23.8396,3.3719,0,8.7496,-1.1354,19.6931,107.8704,17.2251,2.5538,96.0272,0,14.8047,-8.9297,-10.2466,7.9454,20.7266,0,0,3.0983,19.2202,-42.3429,7.3888,-2.998,0,2.8507,-1.3726,18.6041,5.9256,-0.2908,1.0757,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1667,104.0168,18.892,2.4946,97.5615,0,40.9821,-29.5207,-4.2003,9.4443,36.3777,0,0,8.7635,21.2275,-49.1109,23.7944,3.3826,0,8.6618,-1.1092,19.4275,107.9612,17.5462,2.509,96.1009,0,14.7827,-9.0501,-10.2233,7.8544,21.2487,0,0,3.1042,19.246,-42.2642,7.4361,-2.9829,0,2.7975,-1.3066,18.3982,5.8883,-0.2472,1.0182,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1694,103.9966,18.9639,2.6035,97.5745,0,41.1088,-29.3534,-4.3784,9.129,36.2535,0,0,8.6959,21.1725,-48.985,23.7318,3.3955,0,8.5701,-1.0798,19.1603,108.0395,17.8616,2.4781,96.1761,0,14.7575,-9.1781,-10.1927,7.7727,21.7934,0,0,3.1032,19.2736,-42.178,7.4732,-2.9715,0,2.7422,-1.2385,18.1916,5.8493,-0.2047,0.9598,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1722,103.9879,19.0362,2.7157,97.5916,0,41.2339,-29.1748,-4.563,8.8036,36.1243,0,0,8.6293,21.1175,-48.8573,23.6572,3.4083,0,8.4749,-1.0471,18.8919,108.1054,18.1692,2.4591,96.2531,0,14.7288,-9.315,-10.1538,7.7016,22.3625,0,0,3.0944,19.3031,-42.0842,7.501,-2.9633,0,2.685,-1.1687,17.9845,5.8087,-0.1639,0.9005,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.175,103.9927,19.1063,2.827,97.6122,0,41.3572,-28.9856,-4.7535,8.4692,35.9922,0,0,8.5622,21.0628,-48.7269,23.5758,3.4167,0,8.3766,-1.0107,18.6223,108.1591,18.4673,2.4493,96.3323,0,14.6968,-9.4626,-10.1059,7.6427,22.9581,0,0,3.077,19.3345,-41.9826,7.5207,-2.957,0,2.6264,-1.0971,17.777,5.7667,-0.1249,0.8403,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1778,104.0128,19.1725,2.9338,97.6356,0,41.4775,-28.7868,-4.9494,8.1268,35.8585,0,0,8.493,21.0084,-48.5925,23.4924,3.4151,0,8.2756,-0.9708,18.3516,108.2007,18.7544,2.4464,96.4137,0,14.6617,-9.6224,-10.0484,7.5971,23.5822,0,0,3.0501,19.3674,-41.8727,7.5334,-2.9511,0,2.5665,-1.0239,17.5694,5.7232,-0.088,0.7789,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1806,104.0492,19.2339,3.0329,97.6612,0,41.593,-28.5793,-5.1502,7.7771,35.7237,0,0,8.4199,20.9545,-48.4528,23.4116,3.3973,0,8.1725,-0.9271,18.0798,108.2301,19.0292,2.4476,96.4976,0,14.6238,-9.7964,-9.9808,7.5657,24.2367,0,0,3.0126,19.4017,-41.7542,7.5402,-2.9441,0,2.5057,-0.9493,17.3619,5.6788,-0.0534,0.7162,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1833,104.1021,19.2903,3.1218,97.6881,0,41.7012,-28.364,-5.3554,7.4209,35.5879,0,0,8.3412,20.901,-48.3063,23.3368,3.3572,0,8.068,-0.8799,17.8068,108.2471,19.291,2.4508,96.5836,0,14.5834,-9.9867,-9.903,7.5493,24.9237,0,0,2.9639,19.4372,-41.6262,7.5421,-2.9348,0,2.4443,-0.8735,17.1545,5.6337,-0.0213,0.652,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1861,104.1707,19.3424,3.1989,97.7158,0,41.7996,-28.1417,-5.5648,7.0585,35.45,0,0,8.2553,20.8478,-48.1519,23.2708,3.2893,0,7.9629,-0.8292,17.5325,108.251,19.5394,2.4542,96.6715,0,14.5411,-10.195,-9.8148,7.5483,25.6449,0,0,2.9031,19.4735,-41.4883,7.5398,-2.9223,0,2.3826,-0.7965,16.9472,5.5886,0.0084,0.5861,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1889,104.2534,19.3917,3.2634,97.7436,0,41.8863,-27.9133,-5.7782,6.6899,35.309,0,0,8.1609,20.7951,-47.9885,23.2155,3.1903,0,7.858,-0.7753,17.2567,108.2406,19.7745,2.4567,96.761,0,14.4971,-10.4232,-9.7162,7.5625,26.4017,0,0,2.8296,19.5103,-41.3397,7.5339,-2.9065,0,2.3206,-0.7187,16.74,5.5438,0.0357,0.5185,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1917,104.3474,19.4402,3.3152,97.7712,0,41.9599,-27.6795,-5.9957,6.3145,35.163,0,0,8.0568,20.7428,-47.8153,23.1718,3.059,0,7.7538,-0.7183,16.9791,108.2141,19.9971,2.4582,96.8516,0,14.4519,-10.6732,-9.6077,7.5919,27.1954,0,0,2.7429,19.5474,-41.1797,7.5248,-2.8879,0,2.2587,-0.64,16.5327,5.5,0.0607,0.4491,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1944,104.4495,19.4907,3.355,97.7984,0,42.02,-27.4408,-6.2174,5.9316,35.0105,0,0,7.9422,20.6908,-47.6319,23.1401,2.897,0,7.651,-0.6585,16.6995,108.1694,20.2082,2.4592,96.9426,0,14.4055,-10.9463,-9.4895,7.6355,28.0271,0,0,2.6427,19.5845,-41.0079,7.513,-2.8676,0,2.1969,-0.5607,16.3252,5.4578,0.0834,0.3778,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.1972,104.556,19.546,3.3841,97.8252,0,42.0676,-27.1977,-6.4435,5.5398,34.8499,0,0,7.8163,20.6395,-47.4379,23.1197,2.7088,0,7.5502,-0.5962,16.4176,108.1036,20.4092,2.4614,97.0334,0,14.3583,-11.2438,-9.3622,7.6924,28.8973,0,0,2.5289,19.6213,-40.8237,7.4988,-2.8471,0,2.1352,-0.4809,16.117,5.4175,0.1041,0.3047,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2,104.6629,19.609,3.4044,97.8517,0,42.1049,-26.9509,-6.6742,5.1379,34.6799,0,0,7.6784,20.5889,-47.2332,23.1097,2.5015,0,7.4516,-0.5318,16.1332,108.0133,20.6019,2.4672,97.1234,0,14.3104,-11.5666,-9.2263,7.7613,29.8064,0,0,2.4016,19.6575,-40.6268,7.4828,-2.8281,0,2.0736,-0.4007,15.9078,5.3796,0.1229,0.23,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2028,104.7664,19.6828,3.4183,97.8783,0,42.1351,-26.7005,-6.9097,4.724,34.4997,0,0,7.528,20.5393,-47.0176,23.1084,2.2844,0,7.3555,-0.4655,15.846,107.8948,20.7881,2.4798,97.2122,0,14.2621,-11.9152,-9.0826,7.8407,30.7543,0,0,2.261,19.6928,-40.4169,7.4656,-2.8123,0,2.0121,-0.3201,15.697,5.3443,0.1401,0.154,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2056,104.8629,19.7698,3.4283,97.9052,0,42.1621,-26.4471,-7.1502,4.2965,34.3092,0,0,7.364,20.491,-46.7908,23.1142,2.0679,0,7.2617,-0.3977,15.5558,107.7443,20.9697,2.5032,97.2993,0,14.2136,-12.2898,-8.9319,7.9287,31.7405,0,0,2.1074,19.7271,-40.1938,7.4482,-2.801,0,1.9506,-0.2394,15.4841,5.3115,0.1558,0.0771,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2083,104.9498,19.872,3.437,97.9327,0,42.1905,-26.1912,-7.3956,3.8542,34.1091,0,0,7.1855,20.4445,-46.5525,23.1251,1.8629,0,7.17,-0.3288,15.2625,107.5576,21.1485,2.5418,97.3844,0,14.1653,-12.69,-8.7749,8.0234,32.7644,0,0,1.9411,19.7601,-39.9573,7.4316,-2.7951,0,1.889,-0.1586,15.2685,5.2811,0.1703,-0.0003,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2111,105.0247,19.991,3.4467,97.9612,0,42.2246,-25.9332,-7.6457,3.3956,33.9008,0,0,6.9911,20.4001,-46.3018,23.1393,1.6796,0,7.0801,-0.2591,14.9659,107.331,21.326,2.6002,97.4676,0,14.1176,-13.1153,-8.6125,8.1229,33.8248,0,0,1.7626,19.7916,-39.7072,7.417,-2.7945,0,1.8273,-0.0778,15.0494,5.2527,0.1838,-0.0777,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2139,105.0865,20.1274,3.4594,97.9908,0,42.2682,-25.6739,-7.9002,2.9202,33.6864,0,0,6.7791,20.3582,-46.0376,23.1552,1.5266,0,6.9913,-0.1889,14.6659,107.0607,21.5037,2.6835,97.5488,0,14.0712,-13.5647,-8.4455,8.2253,34.9203,0,0,1.5721,19.8214,-39.4433,7.406,-2.7988,0,1.7657,0.0028,14.8265,5.2258,0.1965,-0.1546,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2167,105.1347,20.2812,3.4766,98.0218,0,42.3245,-25.4141,-8.1586,2.4277,33.4686,0,0,6.5477,20.3191,-45.7586,23.1715,1.4104,0,6.9031,-0.1186,14.3625,106.7436,21.6824,2.7964,97.6282,0,14.0266,-14.0372,-8.2745,8.3287,36.0491,0,0,1.37,19.8492,-39.1654,7.3997,-2.8068,0,1.704,0.0831,14.5991,5.1995,0.2085,-0.2305,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2194,105.1698,20.4515,3.4993,98.0539,0,42.3953,-25.1549,-8.4203,1.9185,33.2508,0,0,6.2949,20.2833,-45.4631,23.1876,1.3343,0,6.8148,-0.0483,14.0555,106.3771,21.863,2.9436,97.7063,0,13.9845,-14.5314,-8.1004,8.4314,37.2093,0,0,1.1564,19.875,-38.8731,7.3993,-2.8166,0,1.6425,0.1629,14.3667,5.1733,0.22,-0.305,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2222,105.1927,20.637,3.5275,98.0872,0,42.4814,-24.8974,-8.6843,1.3936,33.0367,0,0,6.0189,20.251,-45.1497,23.2033,1.2989,0,6.7258,0.0215,13.745,105.9596,22.0457,3.1296,97.7835,0,13.9456,-15.0459,-7.9237,8.5319,38.3984,0,0,0.9312,19.8986,-38.5661,7.4057,-2.8264,0,1.5813,0.2423,14.129,5.1462,0.2312,-0.3778,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.225,105.205,20.8357,3.5611,98.1215,0,42.5821,-24.6432,-8.9499,0.8545,32.8299,0,0,5.7179,20.2224,-44.8167,23.2189,1.3017,0,6.6356,0.0908,13.4309,105.4901,22.2307,3.3582,97.8601,0,13.9103,-15.5791,-7.7449,8.6289,39.6139,0,0,0.6945,19.9198,-38.2438,7.4192,-2.8343,0,1.5207,0.3209,13.8857,5.1175,0.2421,-0.4485,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2278,105.2086,21.0449,3.5989,98.1565,0,42.696,-24.3936,-9.216,0.3034,32.6344,0,0,5.3908,20.1977,-44.4629,23.2354,1.3373,0,6.5438,0.1594,13.1133,104.9685,22.4176,3.6325,97.9368,0,13.8789,-16.1297,-7.5644,8.7214,40.8531,0,0,0.446,19.9387,-37.9058,7.4395,-2.8387,0,1.461,0.3989,13.6367,5.0864,0.2527,-0.5171,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2306,105.2055,21.262,3.6399,98.1921,0,42.8204,-24.1503,-9.482,-0.2573,32.4535,0,0,5.0367,20.1769,-44.0874,23.2542,1.3984,0,6.4501,0.2271,12.792,104.3958,22.6063,3.955,98.0139,0,13.8516,-16.6961,-7.3826,8.8084,42.1129,0,0,0.1856,19.9552,-37.5516,7.4656,-2.8387,0,1.4024,0.476,13.3818,5.0525,0.2632,-0.5836,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2333,105.1977,21.4837,3.6826,98.2281,0,42.9522,-23.9148,-9.7467,-0.8247,32.2903,0,0,4.6555,20.1602,-43.69,23.2769,1.4763,0,6.3543,0.294,12.4669,103.7737,22.796,4.3269,98.0917,0,13.828,-17.277,-7.1997,8.8894,43.3905,0,0,-0.0868,19.9694,-37.1808,7.4958,-2.8345,0,1.3452,0.5522,13.1211,5.0154,0.2734,-0.648,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2361,105.1868,21.707,3.7257,98.2645,0,43.088,-23.6886,-10.0096,-1.3956,32.1474,0,0,4.2478,20.1476,-43.2708,23.3049,1.5614,0,6.2567,0.3601,12.138,103.105,22.9864,4.7482,98.1706,0,13.8074,-17.8713,-7.0159,8.9637,44.6826,0,0,-0.3711,19.9811,-36.7934,7.528,-2.8268,0,1.2897,0.6275,12.8548,4.9748,0.2834,-0.7106,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2389,105.1743,21.9288,3.7678,98.3013,0,43.2247,-23.473,-10.2698,-1.967,32.0266,0,0,3.8146,20.1392,-42.8306,23.3397,1.6443,0,6.1573,0.4254,11.8052,102.3931,23.1766,5.2174,98.2508,0,13.7889,-18.4778,-6.8314,9.0311,45.9862,0,0,-0.667,19.9906,-36.3894,7.5596,-2.8176,0,1.2361,0.7018,12.5829,4.9307,0.2931,-0.7716,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2417,105.1612,22.146,3.8082,98.3388,0,43.3592,-23.269,-10.5266,-2.5355,31.9289,0,0,3.3577,20.1351,-42.3706,23.3822,1.7167,0,6.0564,0.49,11.4683,101.642,23.366,5.7313,98.3323,0,13.7711,-19.0955,-6.6463,9.0912,47.2984,0,0,-0.9741,19.9979,-35.9693,7.5881,-2.8095,0,1.1844,0.7752,12.3057,4.8834,0.3024,-0.8313,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2444,105.148,22.3557,3.8464,98.3771,0,43.4892,-23.0773,-10.7795,-3.0982,31.8547,0,0,2.8789,20.1354,-41.8924,23.4328,1.7713,0,5.9545,0.554,11.1273,100.8567,23.5538,6.2847,98.4152,0,13.7526,-19.7235,-6.461,9.1437,48.6161,0,0,-1.2916,20.003,-35.5338,7.6112,-2.8052,0,1.1348,0.8477,12.0234,4.8331,0.3114,-0.8901,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2472,105.135,22.5551,3.8823,98.4166,0,43.6131,-22.8981,-11.0279,-3.6522,31.8035,0,0,2.3804,20.1404,-41.3976,23.4911,1.8034,0,5.8519,0.6175,10.782,100.0423,23.7389,6.8703,98.4996,0,13.7321,-20.3609,-6.2759,9.1884,49.9367,0,0,-1.6186,20.0061,-35.084,7.6272,-2.8076,0,1.0872,0.9193,11.7362,4.7801,0.3198,-0.9483,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.25,105.1221,22.742,3.916,98.4577,0,43.7301,-22.7315,-11.2711,-4.1951,31.7741,0,0,1.8642,20.1501,-40.8878,23.5558,1.8103,0,5.7489,0.6804,10.4323,99.2048,23.9202,7.4788,98.5856,0,13.708,-21.0068,-6.0914,9.2248,51.2577,0,0,-1.954,20.0071,-34.6211,7.6354,-2.819,0,1.0416,0.99,11.4443,4.725,0.3278,-1.0061,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2528,105.1091,22.9139,3.9483,98.5007,0,43.8403,-22.5768,-11.5085,-4.7246,31.7647,0,0,1.332,20.1649,-40.3646,23.6253,1.7918,0,5.6458,0.7429,10.0781,98.3507,24.096,8.099,98.6731,0,13.6793,-21.6601,-5.9083,9.2526,52.5767,0,0,-2.2966,20.0062,-34.1466,7.6359,-2.8408,0,0.9978,1.0599,11.1479,4.668,0.3354,-1.064,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2556,105.0954,23.0691,3.9796,98.5459,0,43.9443,-22.433,-11.7394,-5.2391,31.7732,0,0,0.785,20.185,-39.8289,23.6969,1.7504,0,5.5429,0.8048,9.7196,97.4868,24.2646,8.7178,98.7623,0,13.6454,-22.3199,-5.7275,9.2713,53.8918,0,0,-2.6454,20.0035,-33.662,7.6301,-2.8732,0,0.9559,1.1288,10.8473,4.6095,0.3427,-1.122,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2583,105.0806,23.2058,4.0108,98.5936,0,44.0435,-22.299,-11.9631,-5.7371,31.797,0,0,0.2241,20.2105,-39.2813,23.7679,1.6903,0,5.4402,0.8658,9.3565,96.6208,24.4233,9.3206,98.8534,0,13.6058,-22.9849,-5.5501,9.2805,55.2009,0,0,-2.9994,19.9989,-33.1688,7.6204,-2.9152,0,0.9156,1.1969,10.5425,4.5496,0.3497,-1.1804,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,0.2611,105.0643,23.3228,4.0425,98.6436,0,44.1394,-22.1731,-12.1787,-6.2178,31.8334,0,0,-0.3507,20.2417,-38.7218,23.8351,1.6175,0,5.3376,0.9258,8.9891,95.7611,24.5694,9.8919,98.9465,0,13.561,-23.6539,-5.3774,9.2798,56.5026,0,0,-3.3578,19.9926,-32.668,7.61,-2.9645,0,0.8768,1.264,10.2339,4.4885,0.3569,-1.2393,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
